len_group,metric,MannKendall,p,slope
50,degreeVar,decreasing,0.017162083688364582,-1.6508221136846707e-05
50,degreeMean,no trend,0.5367211690426741,0.0
50,depthVar,no trend,0.7304615664604712,-8.358341659094869e-06
50,depthMean,no trend,0.2961539429893101,1.2098335269066844e-05
50,d$_{head-final}$,no trend,0.816297595858076,0.0
50,#Crossings,no trend,0.7545739237837401,0.0
50,Height$_{dependency}$,no trend,0.850529282449975,0.0
50,d$_{root}$,no trend,0.7544573138098398,0.0
50,d$_{randomTree}$,no trend,0.5854160527496697,0.0
60,MDD,no trend,0.6429049121726029,-3.4671659385614697e-06
60,NDD,no trend,0.278815999485696,8.880642527659585e-06
60,Height,increasing,8.18541448943666e-05,0.0
60,Ratio$_{head-final}$,decreasing,0.015211056861824002,-2.4693570359941987e-06
60,treeDegree,decreasing,1.1064150502004821e-05,0.0
60,#Leaves,decreasing,0.020352492936413613,0.0
60,degreeVar,decreasing,0.003444591986384138,-1.934361597820128e-05
60,degreeMean,no trend,0.5463017432978312,0.0
60,depthVar,increasing,4.48578535694466e-06,0.0001264963202298367
60,depthMean,increasing,2.1719554310628553e-07,6.62964788282838e-05
60,d$_{head-final}$,no trend,0.6654857641189236,0.0
60,#Crossings,no trend,0.95885227089444,0.0
60,Height$_{dependency}$,no trend,0.5112215851568911,0.0
60,d$_{root}$,no trend,0.49337650570445835,0.0
60,d$_{randomTree}$,no trend,0.31453176173517194,0.0
70,MDD,decreasing,0.038362226463586335,-1.852675130068127e-05
70,NDD,no trend,0.13081550280129117,1.2584631892713617e-05
70,Height,increasing,7.125398202578737e-07,0.0
70,Ratio$_{head-final}$,decreasing,6.564883072712746e-07,-4.687451224324224e-06
70,treeDegree,decreasing,0.03054120811965677,0.0
70,#Leaves,decreasing,0.030197792207057317,0.0
70,degreeVar,decreasing,7.535843688177835e-05,-2.4896368864600987e-05
70,degreeMean,increasing,0.012993166475927742,0.0
70,depthVar,increasing,2.1332392521333787e-06,0.0001454981423824378
70,depthMean,increasing,3.9830516662675564e-10,8.605545771738422e-05
70,d$_{head-final}$,increasing,0.03283503645142938,0.0
70,#Crossings,no trend,0.2676402052102058,0.0
70,Height$_{dependency}$,no trend,0.5340497592896039,0.0
70,d$_{root}$,no trend,0.7097559656208656,0.0
70,d$_{randomTree}$,no trend,0.5568363448345204,0.0
