len_group,metric,MannKendall,p,slope
50,depthVar,no trend,0.2648308654774496,-2.675374366801476e-05
50,depthMean,no trend,0.84744678502813,1.4687038373693816e-06
50,d$_{head-final}$,increasing,0.0016572168134247889,0.0
50,#Crossings,no trend,1.0,0.0
50,Height$_{dependency}$,increasing,3.203665251350074e-05,0.0006142506142506142
50,d$_{root}$,no trend,0.3776865546016581,0.0
50,d$_{randomTree}$,no trend,0.2374876864059734,0.0
60,MDD,increasing,0.023165177681031768,3.163200426498968e-05
60,NDD,no trend,0.20097124346314388,-1.178037314174281e-05
60,Height,no trend,0.6443096653968141,0.0
60,Ratio$_{head-final}$,decreasing,2.625781725384968e-08,-7.235346187889808e-06
60,treeDegree,decreasing,0.031621361805811654,0.0
60,#Leaves,decreasing,1.4268424854080308e-05,0.0
60,degreeVar,decreasing,1.3339295659164918e-06,-4.217263290157765e-05
60,degreeMean,no trend,0.31922859630499456,0.0
60,depthVar,no trend,0.6800155531076253,1.2470187789552792e-05
60,depthMean,no trend,0.19064971563567834,2.157847425299789e-05
60,d$_{head-final}$,increasing,1.1750866431015083e-06,0.0
60,#Crossings,no trend,1.0,0.0
60,Height$_{dependency}$,no trend,0.052803108812695676,0.0
60,d$_{root}$,no trend,0.5576659976668679,0.0
60,d$_{randomTree}$,no trend,0.9357431936140319,0.0
70,MDD,no trend,0.07920982771587992,2.4791291394055756e-05
70,NDD,no trend,0.06847460152222418,-1.7237438197460554e-05
70,Height,no trend,0.9015528657151897,0.0
70,Ratio$_{head-final}$,decreasing,3.8034217997307e-09,-7.360947310116372e-06
70,treeDegree,decreasing,6.167967667836116e-05,0.0
70,#Leaves,decreasing,4.379464266790478e-07,0.0
70,degreeVar,decreasing,3.606541731926427e-09,-4.871942895252075e-05
70,degreeMean,no trend,0.05433487610008525,0.0
70,depthVar,no trend,0.5276271234006695,-2.330294145641319e-05
70,depthMean,no trend,0.18692189630413036,2.5637774949944167e-05
70,d$_{head-final}$,increasing,1.2648548874949483e-11,0.0004428697962798937
70,#Crossings,no trend,1.0,0.0
70,Height$_{dependency}$,no trend,0.17784970124798005,0.0
70,d$_{root}$,no trend,0.13766351440836777,0.0
70,d$_{randomTree}$,no trend,0.09653099825765565,0.0
