len_group,metric,MannKendall,p,slope
60,Ratio$_{head-final}$,decreasing,0.0,-1.4331722448281217e-05
60,treeDegree,decreasing,7.327471962526033e-15,0.0
60,#Leaves,decreasing,2.6645352591003757e-15,0.0
60,degreeVar,decreasing,0.0,-0.00010711780582374876
60,degreeMean,decreasing,0.0023064107316028704,0.0
60,depthVar,increasing,0.00015198257040727192,0.00010040824118733338
60,depthMean,increasing,4.256106578282015e-11,9.367212208067117e-05
60,d$_{head-final}$,increasing,2.371476348628221e-10,0.0005656108597285068
60,#Crossings,no trend,0.0901414578627231,0.0
60,Height$_{dependency}$,increasing,0.0001919179431606466,0.0011269722013523666
60,d$_{root}$,no trend,0.06037792503615602,0.0
60,d$_{randomTree}$,no trend,0.2074908516020435,0.0
70,MDD,no trend,0.13816677727113613,2.5905568570913685e-05
70,NDD,decreasing,0.005835831398748548,-3.676568108740243e-05
70,Height,increasing,1.9243365756427266e-06,0.0
70,Ratio$_{head-final}$,decreasing,0.0,-1.645933415037743e-05
70,treeDegree,decreasing,1.5765166949677223e-13,0.0
70,#Leaves,decreasing,0.0,-0.00045934772622875517
70,degreeVar,decreasing,0.0,-0.00011147144963094458
70,degreeMean,decreasing,0.001206012928809841,0.0
70,depthVar,increasing,4.315210668281999e-05,0.0001161914632951429
70,depthMean,increasing,2.886579864025407e-15,0.00011726856519988024
70,d$_{head-final}$,increasing,1.3500933326859865e-07,0.0006839945280437756
70,#Crossings,decreasing,0.04116909318331663,0.0
70,Height$_{dependency}$,increasing,0.02232969565743481,0.0007404664938911515
70,d$_{root}$,decreasing,0.01422885817946895,0.0
70,d$_{randomTree}$,no trend,0.5133850032320961,0.0
