len_group,metric,MannKendall,p,slope
60,Ratio$_{head-final}$,decreasing,0.0,-9.08220178661715e-06
60,treeDegree,decreasing,3.143640903147116e-11,0.0
60,#Leaves,decreasing,0.0,0.0
60,degreeVar,decreasing,0.0,-6.778856535829506e-05
60,degreeMean,decreasing,1.3750595551087486e-07,0.0
60,depthVar,no trend,0.8504719346262366,4.6259059994916835e-06
60,depthMean,no trend,0.22884123518448396,1.4842300556585006e-05
60,d$_{head-final}$,increasing,1.740316348808335e-07,0.0
60,#Crossings,no trend,0.6322967848962373,0.0
60,Height$_{dependency}$,increasing,1.3807813159516513e-07,0.0008598452278589854
60,d$_{root}$,no trend,0.4922253075088596,0.0
60,d$_{randomTree}$,no trend,0.9649861283016574,0.0
70,MDD,increasing,6.984260137565812e-06,5.175878128162647e-05
70,NDD,decreasing,0.04403313795284314,-1.8242630381502077e-05
70,Height,no trend,0.9700004946572027,0.0
70,Ratio$_{head-final}$,decreasing,0.0,-9.995831958860205e-06
70,treeDegree,decreasing,1.0505499359325654e-08,0.0
70,#Leaves,decreasing,0.0,-0.00042643923240938164
70,degreeVar,decreasing,0.0,-6.500893872907539e-05
70,degreeMean,decreasing,8.127929440604476e-10,0.0
70,depthVar,no trend,0.8298238653710686,-6.951340670336681e-06
70,depthMean,increasing,0.049233370953976285,2.806592123778825e-05
70,d$_{head-final}$,increasing,5.773159728050814e-15,0.0006309148264984228
70,#Crossings,no trend,0.6889636988270296,0.0
70,Height$_{dependency}$,increasing,2.4522527024561924e-05,0.000689655172413793
70,d$_{root}$,no trend,0.5298570409682519,0.0
70,d$_{randomTree}$,no trend,0.3761003169989623,0.0
