len_group,metric,MannKendall,p,slope
60,#Leaves,no trend,0.14765148796658867,0.0
60,degreeVar,decreasing,0.0005615138968597666,-2.6985236295041893e-05
60,degreeMean,no trend,0.469737810616071,0.0
60,depthVar,increasing,1.963885883871086e-05,0.00012312945560627933
60,depthMean,increasing,1.0342311771438517e-06,6.579329887600546e-05
60,d$_{head-final}$,increasing,0.01060777293805204,0.0
60,#Crossings,no trend,0.0936309909849653,0.0
60,Height$_{dependency}$,no trend,0.5193457573275968,0.0
60,d$_{root}$,no trend,0.5781036924503695,0.0
60,d$_{randomTree}$,no trend,0.9255172515190611,0.0
70,MDD,decreasing,0.0002974903391992356,-4.057045369772759e-05
70,NDD,increasing,0.04576405515837112,2.0197788812810464e-05
70,Height,increasing,8.143620444656108e-08,0.0
70,Ratio$_{head-final}$,decreasing,1.6431300764452317e-14,-9.124284634488741e-06
70,treeDegree,decreasing,0.0012439678761015927,0.0
70,#Leaves,no trend,0.1987579716200234,0.0
70,degreeVar,decreasing,9.00469724873787e-05,-3.103432781051885e-05
70,degreeMean,increasing,0.03630393102553531,0.0
70,depthVar,increasing,1.5538202502440868e-08,0.00018415987844157822
70,depthMean,increasing,3.960853867113201e-11,9.943377986465954e-05
70,d$_{head-final}$,increasing,4.020769981627481e-06,0.0
70,#Crossings,no trend,0.938621714016397,0.0
70,Height$_{dependency}$,no trend,0.70246567574374,0.0
70,d$_{root}$,no trend,0.5947408385528812,0.0
70,d$_{randomTree}$,no trend,0.052728306730674745,0.0
