id,date,len,postags,decade_group,ndd,mdd,height,left_child_ratio,k_ary,num_leaves,n_num_crossing,degree_var,degree_mean,depth_var,depth_mean,topo_edit_distance
1860-53178,1863-06-12,11,2-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1860,1.2025858408845735,1.9,3.0,0.875,4,6,0.0,1.69,0.9,0.44000000000000006,1.4,2
1860-53284,1863-06-12,11,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1860,1.2566530621548493,1.8,4.0,0.8055555555555555,4,7,0.0,2.09,0.9,0.8400000000000001,1.6,4
1860-52299,1863-06-19,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.02941112723855,1.75,3.0,0.8333333333333334,4,5,0.0,1.859375,0.875,0.4375,1.25,2
1860-66547,1863-06-23,13,2-0-1-1-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.3274028432916987,2.25,4.0,0.8333333333333334,6,9,0.0,3.243055555555556,0.9166666666666666,0.75,1.5,4
1860-94059,1863-06-26,11,2-0-0-1-0-2-1-0-1-0-0-0-2-0-0-1,1860,1.02786250753126,1.6,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.61,2.3,6
1860-94044,1863-06-26,12,2-0-0-2-0-3-1-0-2-0-0-0-0-0-0-1,1860,1.4571228862481655,1.7272727272727273,4.0,0.8541666666666666,4,7,0.0,1.9008264462809914,0.9090909090909091,0.7768595041322315,1.6363636363636365,4
1860-94020,1863-06-26,12,2-0-1-0-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.1504167799776197,1.8181818181818181,5.0,0.6041666666666666,4,7,0.0,1.9008264462809914,0.9090909090909091,1.6528925619834711,2.272727272727273,6
1860-128367,1863-06-26,11,2-0-0-1-0-2-1-0-1-0-0-0-2-0-0-1,1860,0.7094087764127253,2.2,4.0,0.7666666666666666,5,7,0.0,2.4899999999999998,0.9,0.76,1.8,4
1860-99612,1863-06-30,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-63175,1863-06-30,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1860-63991,1863-07-09,7,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.189773067065087,1.6666666666666667,3.0,0.875,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1860-63992,1863-07-09,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-188181,1863-07-09,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-182296,1863-07-10,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-122591,1863-07-20,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-153523,1863-07-23,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-180750,1864-03-15,12,2-0-0-0-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.5771686518653147,1.6,4.0,0.7916666666666666,3,6,0.0,1.2900000000000003,0.9,0.8099999999999999,1.7,4
1860-175914,1864-03-15,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.02941112723855,1.75,3.0,0.8333333333333334,4,5,0.0,1.859375,0.875,0.4375,1.25,2
1860-91077,1864-03-16,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-20743,1864-03-17,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,0.9808292530117262,3.0,4.0,0.8333333333333334,3,5,0.0,1.359375,0.875,0.984375,1.625,3
1860-25520,1864-03-17,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,0.9808292530117262,3.0,4.0,0.8333333333333334,3,5,0.0,1.359375,0.875,0.984375,1.625,3
1860-94996,1864-04-06,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-135582,1864-04-11,11,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1860,1.4823937348522849,1.9,3.0,0.9333333333333332,5,7,0.0,2.4899999999999998,0.9,0.41,1.3,2
1860-68243,1864-04-11,11,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1860,1.4823937348522849,1.9,3.0,0.9333333333333332,5,7,0.0,2.4899999999999998,0.9,0.41,1.3,2
1860-195092,1864-04-22,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-137520,1864-04-27,11,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-0,1860,0.318383423561919,2.3,4.0,0.625,3,6,0.0,1.2900000000000003,0.9,0.8099999999999999,1.7,4
1860-69007,1864-05-11,11,2-0-0-1-0-3-1-0-2-0-0-0-0-0-0-1,1860,1.3138114759947979,1.7,4.0,0.8333333333333333,3,6,0.0,1.49,0.9,0.8099999999999999,1.7,4
1860-144249,1864-06-03,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-176672,1864-06-07,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1860-87778,1864-06-20,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-190714,1864-06-20,11,2-1-0-1-0-2-0-0-1-0-0-0-1-0-0-2,1860,1.2951335827229133,1.5,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.69,2.1,6
1860-133947,1864-06-30,11,2-1-0-1-0-2-1-0-1-0-0-0-1-0-0-1,1860,1.3141576165416782,1.9,3.0,0.8666666666666667,5,7,0.0,2.69,0.9,0.41,1.3,2
1860-160929,1864-06-30,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-180697,1864-06-30,7,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1835618070658083,1.5,3.0,0.875,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1860-172203,1864-07-07,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-153943,1864-07-07,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.2809338454620642,1.6666666666666667,3.0,1.0,3,3,0.0,1.1388888888888888,0.8333333333333334,0.47222222222222215,1.1666666666666667,2
1860-112527,1864-07-07,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-90909,1864-07-08,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-195010,1864-07-14,11,2-1-0-1-0-2-1-0-1-0-0-0-1-0-0-1,1860,1.02786250753126,1.6,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.61,2.3,6
1860-126538,1864-07-14,11,2-1-0-1-0-2-1-0-1-0-0-0-1-0-0-1,1860,1.02786250753126,1.6,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.61,2.3,6
1860-24245,1864-07-19,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.4978661367769954,1.0,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-80884,1865-02-10,13,3-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.441036477540735,1.8333333333333333,4.0,0.8,4,7,0.0,1.576388888888889,0.9166666666666666,0.5763888888888888,1.5833333333333333,4
1860-136874,1865-02-17,7,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1835618070658083,1.5,3.0,0.875,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1860-191849,1865-02-20,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1860-78526,1865-02-24,12,2-0-0-2-0-3-1-0-2-0-0-0-0-0-0-1,1860,1.6023508859154185,1.6363636363636365,4.0,0.8125,4,7,0.0,1.7190082644628097,0.9090909090909091,0.7768595041322315,1.6363636363636365,4
1860-134325,1865-02-24,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-20522,1865-02-27,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-127909,1865-03-03,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-154548,1865-03-13,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-154375,1865-03-20,13,2-0-0-1-0-3-2-0-2-0-0-0-1-0-0-1,1860,1.1856236656577395,1.8333333333333333,5.0,0.7708333333333333,4,8,0.0,2.0763888888888893,0.9166666666666666,1.2430555555555554,2.0833333333333335,6
1860-92211,1865-03-20,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.3862943611198906,1.5,3.0,1.0,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222215,1.1666666666666667,2
1860-79722,1865-03-20,13,2-0-0-1-0-3-2-0-2-0-0-0-1-0-0-1,1860,1.1856236656577395,1.8333333333333333,5.0,0.7708333333333333,4,8,0.0,2.0763888888888893,0.9166666666666666,1.2430555555555554,2.0833333333333335,6
1860-1173,1865-03-23,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-193986,1865-04-27,7,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1835618070658083,1.5,3.0,0.875,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1860-32854,1865-05-15,13,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.2660676494854564,2.090909090909091,4.0,0.7,5,7,0.0,2.2644628099173554,0.9090909090909091,0.9586776859504134,1.6363636363636365,4
1860-159542,1865-05-16,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1860-179117,1865-05-22,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,0.6342556627317537,1.5,5.0,0.375,2,4,0.0,0.859375,0.875,1.859375,2.125,6
1860-44208,1865-05-23,13,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.5920412423140509,1.9090909090909092,3.0,0.8666666666666667,5,8,0.0,2.6280991735537187,0.9090909090909091,0.4132231404958678,1.3636363636363635,2
1860-151148,1865-05-29,11,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1860,1.4823937348522849,1.9,4.0,0.9375,4,6,0.0,1.69,0.9,0.65,1.5,2
1860-101126,1865-05-29,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1860-163111,1865-06-15,8,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,0.916290731874155,2.0,2.0,0.75,4,2,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,4
1860-21361,1865-06-16,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1860-53656,1865-06-19,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-92551,1865-06-26,11,2-0-0-0-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.02786250753126,1.6,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.61,2.3,6
1860-20925,1865-06-27,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-99224,1865-07-03,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1860-99173,1865-07-03,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-44259,1866-02-06,7,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.2951335827229133,1.5,3.0,0.875,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1860-192781,1866-02-14,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1717035437571504,1.2,2.0,0.5,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-166444,1866-02-15,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-81039,1866-02-21,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-184327,1866-02-26,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-174795,1866-02-28,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-174800,1866-02-28,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-174853,1866-02-28,13,3-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.2321436812926323,1.75,5.0,0.75,3,8,0.0,1.743055555555556,0.9166666666666666,1.472222222222222,2.1666666666666665,6
1860-44197,1866-03-01,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1860,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-87502,1866-03-01,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1860-10871,1866-03-02,11,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1860,1.2566530621548493,1.8,4.0,0.8055555555555555,4,7,0.0,2.09,0.9,0.8400000000000001,1.6,4
1860-172002,1866-03-08,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.4348762353467144,1.1666666666666667,3.0,0.8888888888888888,3,3,0.0,1.1388888888888888,0.8333333333333334,0.47222222222222215,1.1666666666666667,2
1860-18223,1866-03-19,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-133531,1866-03-23,12,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.2557772956354458,1.6363636363636365,5.0,0.7083333333333333,3,7,0.0,1.5371900826446279,0.9090909090909091,1.5371900826446279,2.090909090909091,6
1860-124640,1866-04-17,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.1835618070658083,1.5,4.0,0.7222222222222222,3,5,0.0,1.359375,0.875,0.984375,1.625,4
1860-149541,1866-04-23,8,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,0.9525440772675292,2.5,3.0,1.0,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1860-149539,1866-04-23,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1860-130199,1866-04-27,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.4978661367769954,1.0,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-3925,1866-05-10,11,2-0-0-1-0-3-1-0-2-0-0-0-0-0-0-1,1860,1.4490759726075635,2.1,4.0,0.7916666666666666,3,6,0.0,1.49,0.9,0.96,1.8,4
1860-160159,1866-05-14,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.4348762353467144,1.1666666666666667,3.0,0.8888888888888888,3,3,0.0,1.1388888888888888,0.8333333333333334,0.47222222222222215,1.1666666666666667,2
1860-156460,1866-05-15,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-24666,1866-05-15,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1860-166676,1866-06-06,12,2-0-0-1-0-3-1-0-2-0-0-0-0-0-0-1,1860,1.4389746189488037,1.5,5.0,0.6333333333333333,3,5,0.0,1.0900000000000003,0.9,1.69,2.1,6
1860-103543,1867-02-05,11,2-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1860,1.2951335827229133,1.5,5.0,0.7083333333333333,3,6,0.0,1.49,0.9,1.4,2.0,6
1860-103535,1867-02-05,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,0.34657359027997275,2.0,4.0,0.5,2,4,0.0,0.859375,0.875,0.734375,1.625,4
1860-132999,1867-02-05,7,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.1835618070658083,1.5,3.0,0.875,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1860-153574,1867-02-18,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1860,1.4978661367769954,1.0,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-81630,1867-02-18,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.1835618070658083,1.5,4.0,0.7222222222222222,3,5,0.0,1.359375,0.875,0.984375,1.625,4
1860-161621,1867-02-19,12,2-0-0-2-0-3-1-0-2-0-0-0-0-0-0-1,1860,1.4787555303668967,2.0,4.0,0.8125,4,7,0.0,1.9008264462809914,0.9090909090909091,0.6115702479338843,1.5454545454545454,4
1860-23594,1867-02-21,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-174215,1867-02-21,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.530135397345781,1.5,3.0,0.9166666666666666,4,5,0.0,1.859375,0.875,0.4375,1.25,2
1860-14068,1867-03-08,12,2-0-1-0-0-3-1-0-2-0-0-0-1-0-0-1,1860,0.8079222835483788,2.090909090909091,4.0,0.75,4,7,0.0,2.264462809917355,0.9090909090909091,0.6115702479338843,1.5454545454545454,4
1860-144985,1867-03-11,11,2-1-0-1-0-2-1-0-1-0-0-0-1-0-0-1,1860,1.1025023823275908,2.1,3.0,0.8666666666666667,5,7,0.0,2.69,0.9,0.41,1.3,2
1860-145010,1867-03-11,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.453060057432152,1.75,4.0,0.7222222222222222,3,5,0.0,1.359375,0.875,0.984375,1.625,4
1860-25241,1867-03-13,13,2-0-0-1-0-3-2-0-2-0-0-0-1-0-0-1,1860,1.0986122886681098,2.0,4.0,0.8125,4,8,0.0,2.243055555555556,0.9166666666666666,0.7222222222222222,1.6666666666666667,4
1860-175484,1867-03-14,12,3-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1860,1.1016266158081875,1.9090909090909092,4.0,0.7916666666666666,4,7,0.0,1.9008264462809914,0.9090909090909091,0.6115702479338843,1.5454545454545454,4
1860-25851,1867-03-14,12,3-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1860,1.010654837602461,2.090909090909091,4.0,0.75,4,7,0.0,1.7190082644628097,0.9090909090909091,0.7768595041322314,1.6363636363636365,4
1860-104098,1867-03-18,11,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1860,1.2566530621548493,1.8,4.0,0.8055555555555555,4,7,0.0,2.09,0.9,0.8400000000000001,1.6,4
1860-105006,1867-03-19,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-124032,1867-03-21,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.1835618070658083,1.5,4.0,0.7222222222222222,3,5,0.0,1.359375,0.875,0.984375,1.625,4
1860-176562,1867-04-08,11,2-1-0-1-0-2-1-0-1-0-0-0-1-0-0-1,1860,1.2025858408845735,1.9,4.0,0.75,4,7,0.0,2.09,0.9,1.01,1.7,4
1860-114312,1867-04-09,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,1.315544579983041,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1860-14132,1867-04-09,12,2-0-0-2-0-3-1-0-2-0-0-0-0-0-0-1,1860,1.545521226679158,2.0,3.0,0.9333333333333332,5,8,0.0,2.6280991735537187,0.9090909090909091,0.4132231404958678,1.3636363636363635,2
1860-13557,1867-04-11,11,2-0-0-0-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.02786250753126,1.6,5.0,0.7083333333333333,3,6,0.0,1.49,0.9,1.29,2.1,6
1860-134061,1867-05-03,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,0.3347153269713146,1.6,3.0,0.5,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1860-93275,1867-05-06,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1860-14440,1867-05-06,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.530135397345781,1.5,3.0,0.9166666666666666,4,5,0.0,1.859375,0.875,0.4375,1.25,2
1860-187823,1867-05-09,9,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1860,0.8941466306257843,2.8333333333333335,3.0,1.0,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1860-105452,1867-05-13,11,2-0-1-1-0-2-1-0-1-0-0-0-1-0-0-1,1860,1.2566530621548493,1.8,4.0,0.8055555555555555,4,7,0.0,2.09,0.9,0.8400000000000001,1.6,4
1860-196845,1867-05-16,12,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1860,1.2557772956354458,1.6363636363636365,5.0,0.7083333333333333,3,7,0.0,1.5371900826446279,0.9090909090909091,1.6033057851239667,2.1818181818181817,6
1860-138082,1867-05-17,13,2-0-1-1-0-3-0-0-2-0-0-0-1-0-0-1,1860,1.031893551736019,2.3636363636363638,4.0,0.8055555555555555,4,8,0.0,2.264462809917355,0.9090909090909091,0.9256198347107439,1.7272727272727273,4
1860-95801,1867-05-17,11,2-0-0-1-0-3-1-0-1-0-0-0-1-0-0-1,1860,1.3744360978112327,1.6,4.0,0.8333333333333333,3,6,0.0,1.49,0.9,0.8099999999999999,1.7,4
1860-114703,1867-05-17,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1860,1.530135397345781,1.5,3.0,0.9166666666666666,4,5,0.0,1.859375,0.875,0.4375,1.25,2
1860-179539,1867-05-23,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-147808,1867-05-27,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,1.3268709406490897,1.8571428571428572,4.0,0.8333333333333334,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1860-152757,1867-06-14,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1860,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1860-62606,1867-06-24,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1860,1.3268709406490897,1.8571428571428572,3.0,1.0,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061224,1.1428571428571428,2
