len_group,metric,MannKendall,p,slope
60,Ratio$_{head-final}$,decreasing,0.0,-1.3551487215063561e-05
60,treeDegree,decreasing,2.220446049250313e-16,0.0
60,#Leaves,decreasing,0.0,0.0
60,degreeVar,decreasing,0.0,-7.619229163302718e-05
60,degreeMean,decreasing,5.480393672208095e-08,0.0
60,depthVar,increasing,5.894100447090267e-05,8.636081626402293e-05
60,depthMean,increasing,2.5011104298755527e-12,7.879108119612063e-05
60,d$_{head-final}$,increasing,2.9753977059954195e-14,0.0005053057099545225
60,#Crossings,decreasing,0.01660866635090974,0.0
60,Height$_{dependency}$,increasing,3.519747816627117e-05,0.0009615384615384616
60,d$_{root}$,decreasing,0.012920798889016094,0.0
60,d$_{randomTree}$,no trend,0.28985442768222613,0.0
70,MDD,increasing,0.00584709927586502,3.577582918493719e-05
70,NDD,decreasing,6.487716028846791e-07,-4.914994633511158e-05
70,Height,increasing,4.196532006339737e-07,0.0
70,Ratio$_{head-final}$,decreasing,0.0,-1.4761746405767375e-05
70,treeDegree,decreasing,0.0,0.0
70,#Leaves,decreasing,0.0,-0.00041152263374485596
70,degreeVar,decreasing,0.0,-8.08850537378092e-05
70,degreeMean,decreasing,2.7468005647790505e-10,0.0
70,depthVar,increasing,1.5948942517551856e-05,9.736610832258917e-05
70,depthMean,increasing,0.0,0.0001075897127268518
70,d$_{head-final}$,increasing,0.0,0.0008032128514056225
70,#Crossings,no trend,0.16200266095673754,0.0
70,Height$_{dependency}$,increasing,0.006075473608090798,0.0006402048655569782
70,d$_{root}$,decreasing,1.2976945381826255e-05,0.0
70,d$_{randomTree}$,no trend,0.8644154168678115,0.0
