len_group,metric,MannKendall,p,slope
60,depthVar,increasing,1.841046553607839e-05,0.00018107405683749986
60,depthMean,increasing,1.6444847916741168e-06,8.9952970494784e-05
60,d$_{head-final}$,increasing,0.014277014441423486,0.0
60,#Crossings,no trend,1.0,0.0
60,Height$_{dependency}$,no trend,0.7581077485655641,0.0
60,d$_{root}$,no trend,0.7512729670291802,0.0
60,d$_{randomTree}$,no trend,0.5345227353962094,0.0
70,MDD,decreasing,0.021563458200670294,-2.0309894351356026e-05
70,NDD,no trend,0.988677208765419,3.1698132094789074e-08
70,Height,increasing,1.2157165716342178e-06,0.0
70,Ratio$_{head-final}$,decreasing,2.70145910086228e-08,-5.2977325704597435e-06
70,treeDegree,decreasing,0.0014101868803277906,0.0
70,#Leaves,decreasing,0.042181423135502216,0.0
70,degreeVar,decreasing,0.0006359243941367332,-2.2257920497667642e-05
70,degreeMean,increasing,0.006814584961357006,0.0
70,depthVar,increasing,7.289679018196438e-07,0.00025328334310061214
70,depthMean,increasing,4.36923386359922e-10,0.00013448706518923712
70,d$_{head-final}$,increasing,0.007132017175806027,0.0
70,#Crossings,no trend,1.0,0.0
70,Height$_{dependency}$,no trend,0.862012866561471,0.0
70,d$_{root}$,no trend,0.2984959614978133,0.0
70,d$_{randomTree}$,no trend,0.7022912424918757,0.0
