len_group,metric,MannKendall,p,slope
50,degreeMean,no trend,0.5611270667056338,0.0
50,depthVar,no trend,0.5719176420399057,1.3788011022943713e-05
50,depthMean,no trend,0.061585321050616315,2.234736748011086e-05
50,d$_{head-final}$,no trend,0.18929635531941713,0.0
50,#Crossings,no trend,0.23648797910798636,0.0
50,Height$_{dependency}$,no trend,0.9983765307087418,0.0
50,d$_{root}$,no trend,0.42421861919198833,0.0
50,d$_{randomTree}$,no trend,0.48983450610413093,0.0
60,MDD,no trend,0.3167917458234024,-8.635205733776707e-06
60,NDD,no trend,0.10868355816041064,1.3163605644972014e-05
60,Height,increasing,0.00016549220083827976,0.0
60,Ratio$_{head-final}$,decreasing,0.011238919113617296,-2.5334142924812976e-06
60,treeDegree,decreasing,2.2318497009621296e-05,0.0
60,#Leaves,decreasing,0.033869708343637006,0.0
60,degreeVar,decreasing,0.011548030671780118,-1.6462191640087587e-05
60,degreeMean,no trend,0.5340272491019471,0.0
60,depthVar,increasing,3.680371423619988e-06,0.00012764897648129104
60,depthMean,increasing,1.1061564109127175e-07,6.85573546338665e-05
60,d$_{head-final}$,no trend,0.3760724448386319,0.0
60,#Crossings,no trend,0.18354933252395855,0.0
60,Height$_{dependency}$,no trend,0.7464062883776934,0.0
60,d$_{root}$,no trend,0.3135366639895174,0.0
60,d$_{randomTree}$,no trend,0.29082621343453585,0.0
70,MDD,decreasing,0.01528438365341156,-2.204121174203772e-05
70,NDD,no trend,0.0535551133941885,1.6207059040935585e-05
70,Height,increasing,2.8627090475907835e-07,0.0
70,Ratio$_{head-final}$,decreasing,5.511917966494195e-08,-5.106318984920343e-06
70,treeDegree,decreasing,0.04295132380424538,0.0
70,#Leaves,decreasing,0.025557162352698226,0.0
70,degreeVar,decreasing,0.0011664511063063099,-1.9884672409147108e-05
70,degreeMean,increasing,0.01323103112345092,0.0
70,depthVar,increasing,5.217907397270238e-07,0.00015122263515339799
70,depthMean,increasing,6.410427744185654e-11,9.054766545170084e-05
70,d$_{head-final}$,no trend,0.09926719974694787,0.0
70,#Crossings,decreasing,0.006465474245517688,0.0
70,Height$_{dependency}$,no trend,0.6540351465918304,0.0
70,d$_{root}$,no trend,0.45308817523228195,0.0
70,d$_{randomTree}$,no trend,0.6163424831642472,0.0
