len_group,metric,MannKendall,p,slope
60,Ratio$_{head-final}$,decreasing,0.0,-1.307168840526435e-05
60,treeDegree,decreasing,0.0,0.0
60,#Leaves,decreasing,0.0,-0.0003040437823046519
60,degreeVar,decreasing,0.0,-8.786125039674116e-05
60,degreeMean,decreasing,5.827704585570359e-08,0.0
60,depthVar,increasing,0.000643737097531849,5.858392379234093e-05
60,depthMean,increasing,1.9730395095507447e-10,6.190665984063477e-05
60,d$_{head-final}$,increasing,0.0,0.0004995004995004995
60,#Crossings,no trend,0.8936691307156279,0.0
60,Height$_{dependency}$,increasing,0.0002429464230844225,0.0007751937984496124
60,d$_{root}$,no trend,0.3982219212519147,0.0
60,d$_{randomTree}$,no trend,0.27563956935738343,0.0
70,MDD,increasing,0.004614393366003444,3.7270067882665865e-05
70,NDD,decreasing,0.010180260533802166,-2.5214302338420988e-05
70,Height,increasing,4.050487782514267e-06,0.0
70,Ratio$_{head-final}$,decreasing,0.0,-1.4392193512611765e-05
70,treeDegree,decreasing,0.0,0.0
70,#Leaves,decreasing,0.0,-0.0004520795660036166
70,degreeVar,decreasing,0.0,-8.796723490568732e-05
70,degreeMean,decreasing,5.955786974709554e-10,0.0
70,depthVar,increasing,2.45982005533385e-05,7.619295030920694e-05
70,depthMean,increasing,1.1102230246251565e-15,7.997403741565996e-05
70,d$_{head-final}$,increasing,0.0,0.0006968641114982578
70,#Crossings,no trend,0.11340900383678743,0.0
70,Height$_{dependency}$,increasing,0.017181388234198236,0.00048567265662943174
70,d$_{root}$,no trend,0.07591191931350671,0.0
70,d$_{randomTree}$,no trend,0.9753922499328758,0.0
