len_group,metric,MannKendall,p,slope
50,degreeMean,no trend,0.5467546064190274,0.0
50,depthVar,no trend,0.10391236240009039,4.3429979282667375e-05
50,depthMean,no trend,0.06211413823233669,2.2545939669895363e-05
50,d$_{head-final}$,increasing,0.015266469338545585,0.0
50,#Crossings,increasing,0.04642290968080287,0.0
50,Height$_{dependency}$,no trend,0.823973244864697,0.0
50,d$_{root}$,no trend,0.7854163269263776,0.0
50,d$_{randomTree}$,no trend,0.30406165245754413,0.0
60,MDD,no trend,0.08180193980822503,-1.4661081300380691e-05
60,NDD,no trend,0.2329774906986577,9.45734585938361e-06
60,Height,increasing,0.03443946220836658,0.0
60,Ratio$_{head-final}$,decreasing,0.0002859838223809863,-3.75529635525795e-06
60,treeDegree,decreasing,0.003942190004053936,0.0
60,#Leaves,no trend,0.5367680615162476,0.0
60,degreeVar,decreasing,0.01884269046261644,-1.623668441177923e-05
60,degreeMean,no trend,0.5959098656707171,0.0
60,depthVar,no trend,0.053171188141359016,5.989257925518715e-05
60,depthMean,no trend,0.1205693756652979,2.0259780580203455e-05
60,d$_{head-final}$,no trend,0.10027098340412488,0.0
60,#Crossings,no trend,0.8553941688846789,0.0
60,Height$_{dependency}$,no trend,0.11883259269806445,0.0
60,d$_{root}$,no trend,0.677370641524617,0.0
60,d$_{randomTree}$,no trend,0.7251604626771639,0.0
70,MDD,decreasing,0.016068089594330592,-2.0549039313075574e-05
70,NDD,no trend,0.8365640831427543,1.7033284330657966e-06
70,Height,increasing,1.704490213749743e-05,0.0
70,Ratio$_{head-final}$,decreasing,7.535090213783846e-06,-4.19279753667736e-06
70,treeDegree,decreasing,7.498324006061097e-05,0.0
70,#Leaves,no trend,0.28827802784798173,0.0
70,degreeVar,decreasing,0.00029171593619037317,-2.3329821766784543e-05
70,degreeMean,increasing,0.01224920478421776,0.0
70,depthVar,increasing,0.0001036612126144032,0.00013005647015518912
70,depthMean,increasing,0.0013393753247386009,4.335044671068538e-05
70,d$_{head-final}$,no trend,0.09785771295662804,0.0
70,#Crossings,no trend,0.3092206524365506,0.0
70,Height$_{dependency}$,no trend,0.5446862266718613,0.0
70,d$_{root}$,no trend,0.3562752881823297,0.0
70,d$_{randomTree}$,no trend,0.5092081200496232,0.0
