len_group,metric,MannKendall,p,slope
60,Ratio$_{head-final}$,decreasing,0.0,-1.0213913620971237e-05
60,treeDegree,decreasing,1.9984014443252818e-15,0.0
60,#Leaves,decreasing,0.0,0.0
60,degreeVar,decreasing,0.0,-7.338507734401463e-05
60,degreeMean,decreasing,2.448763218865224e-07,0.0
60,depthVar,increasing,8.83744477917503e-05,8.223356513659788e-05
60,depthMean,increasing,4.1700482844575504e-07,5.4039115199387765e-05
60,d$_{head-final}$,increasing,5.075717577351924e-07,0.00040535062829347385
60,#Crossings,no trend,0.21087169776671089,0.0
60,Height$_{dependency}$,increasing,5.2110539083827234e-05,0.0007352941176470588
60,d$_{root}$,no trend,0.4943711169974354,0.0
60,d$_{randomTree}$,no trend,0.36886542816298795,0.0
70,MDD,no trend,0.06099916400493943,2.145347081428031e-05
70,NDD,no trend,0.4786487727815585,-6.576962792209943e-06
70,Height,increasing,0.020046042637268613,0.0
70,Ratio$_{head-final}$,decreasing,0.0,-1.1101409887501035e-05
70,treeDegree,decreasing,1.8046186767151084e-10,0.0
70,#Leaves,decreasing,0.0,-0.00033478406427854036
70,degreeVar,decreasing,5.329070518200751e-15,-6.501982031491445e-05
70,degreeMean,decreasing,1.7765815485404346e-09,0.0
70,depthVar,increasing,0.007832407246479267,5.9434411724999506e-05
70,depthMean,increasing,2.590147089920336e-06,5.297691464073081e-05
70,d$_{head-final}$,increasing,1.2899664661780719e-05,0.00045330915684496827
70,#Crossings,decreasing,0.000845373260233595,0.0
70,Height$_{dependency}$,increasing,0.001054902412766845,0.0006004202942059442
70,d$_{root}$,no trend,0.8484743089334159,0.0
70,d$_{randomTree}$,no trend,0.5199137595709042,0.0
