id,date,len,MDD,NDD,Height,Ratio$_{head-final}$,treeDegree,#Leaves,degreeVar,degreeMean,depthVar,depthMean,d$_{head-final}$,#Crossings,Height$_{dependency}$,d$_{root}$,d$_{randomTree}$
1860-74681,1867-03-13,12,2.0,0.8047189562170503,4.0,0.6458333333333334,4,6,1.89,0.9,0.65,1.5,4,0,11,2,13.0
1860-20140,1867-03-13,52,4.444444444444445,1.8392724934949387,7.0,0.7886904761904763,8,32,3.4125708884688084,0.9782608695652174,2.9754253308128553,3.260869565217391,16,1,78,17,66.0
1860-119865,1867-03-13,61,3.7450980392156863,2.3212763190560115,7.0,0.7245614035087719,5,32,2.2880917159763308,0.9807692307692307,2.159763313609467,3.6153846153846154,35,1,83,28,82.0
1860-53755,1867-03-15,70,4.169491525423729,1.3125253696443522,11.0,0.7994047619047618,9,39,3.516388888888889,0.9833333333333333,6.080833333333333,5.45,31,2,82,4,89.0
1860-53764,1867-03-15,30,3.8461538461538463,1.4521373315325778,4.0,0.7627551020408163,8,20,4.183813443072702,0.9629629629629629,0.54320987654321,1.7777777777777777,5,0,30,10,37.0
1860-80191,1867-03-15,32,3.259259259259259,1.17774948717367,7.0,0.8033333333333333,5,18,2.463010204081633,0.9642857142857143,2.3201530612244894,2.9642857142857144,9,0,40,4,38.0
1860-4842,1867-03-18,60,5.588235294117647,1.2946790825863068,7.0,0.8756613756613757,7,34,3.2111686390532554,0.9807692307692307,1.8076923076923077,3.0,11,0,75,8,76.0
1860-52769,1867-03-18,41,3.323529411764706,0.9232203269285003,7.0,0.7433333333333334,6,25,2.9420408163265304,0.9714285714285714,2.0538775510204084,3.057142857142857,12,0,40,2,50.0
1860-59959,1867-03-18,42,3.0606060606060606,2.116786796516522,7.0,0.75,4,20,1.9697231833910034,0.9705882352941176,2.066608996539792,3.1470588235294117,18,1,55,19,53.0
1860-71442,1867-03-18,52,4.3023255813953485,2.398851923936531,7.0,0.7787037037037037,5,26,2.0676652892561975,0.9772727272727273,1.6363636363636365,3.0,21,0,108,51,66.0
1860-52773,1867-03-18,11,1.7777777777777777,1.2690755821534065,4.0,0.7916666666666666,3,6,1.2900000000000003,0.9,0.76,1.8,4,0,12,4,13.0
1860-52771,1867-03-18,32,3.962962962962963,0.6356838769099976,6.0,0.7148148148148148,5,19,2.3201530612244903,0.9642857142857143,1.9285714285714286,3.0,10,0,51,2,39.0
1860-3538,1867-03-18,32,2.64,1.8572169882517016,6.0,0.6816666666666666,5,15,2.113905325443787,0.9615384615384616,1.3905325443786982,2.3846153846153846,14,0,34,11,39.0
1860-47723,1867-03-18,52,4.521739130434782,1.9140432544198018,7.0,0.9120370370370369,8,29,3.0421004979628794,0.9787234042553191,1.6831145314622,2.617021276595745,12,6,60,20,68.0
1860-39198,1867-03-18,11,1.625,1.417823429103459,4.0,0.75,4,5,1.654320987654321,0.8888888888888888,0.691358024691358,1.4444444444444444,4,0,11,5,13.0
1860-52630,1867-03-18,12,2.3,0.712612103744054,5.0,0.75,4,7,1.9008264462809914,0.9090909090909091,1.1735537190082643,2.090909090909091,4,0,15,2,13.0
1860-4830,1867-03-18,42,3.861111111111111,1.1476511422074758,7.0,0.7390873015873015,7,25,3.1614317019722424,0.972972972972973,1.6785975164353542,2.675675675675676,8,0,44,4,56.0
1860-91207,1867-03-18,17,3.642857142857143,1.415281897993143,3.0,0.9642857142857143,7,10,3.795555555555556,0.9333333333333333,0.3733333333333334,1.4,3,0,29,15,19.0
