id,date,len,MDD,NDD,Height,Ratio$_{head-final}$,treeDegree,#Leaves,degreeVar,degreeMean,depthVar,depthMean,d$_{head-final}$,#Crossings,Height$_{dependency}$,d$_{root}$,d$_{randomTree}$
1860-51738,1867-02-27,6,2.25,0.7985076962177716,3.0,1.0,3,3,1.3600000000000005,0.8,0.4,1.0,2,0,9,5,4.0
1860-19154,1867-02-27,6,1.25,1.1308815492368953,3.0,0.8333333333333334,2,2,0.56,0.8,0.56,1.2,2,0,6,3,6.0
1860-103303,1867-02-27,71,4.927272727272728,2.223349166042457,9.0,0.6527380952380952,7,30,2.6246811224489797,0.9821428571428571,3.9017857142857144,3.75,32,7,85,37,90.0
1860-34335,1867-02-27,5,1.3333333333333333,0.7520386983881372,3.0,0.75,2,2,0.6875,0.75,0.5,1.0,2,0,5,2,4.0
1860-99357,1867-02-27,11,1.875,0.8165772195257082,5.0,0.7083333333333333,3,5,1.2098765432098766,0.8888888888888888,1.432098765432099,1.8888888888888888,4,0,13,2,13.0
1860-47474,1867-02-27,30,2.9166666666666665,1.578717271572605,5.0,0.6375,5,16,2.5184,0.96,1.1776,2.32,8,0,34,8,38.0
1860-39111,1867-02-28,60,4.788461538461538,0.9682429232268355,6.0,0.6720833333333334,8,32,2.7354930580277688,0.9811320754716981,1.399786400854396,2.641509433962264,19,0,69,3,76.0
1860-16007,1867-02-28,12,1.6666666666666667,1.6134219972586887,4.0,0.4666666666666666,3,5,1.2900000000000003,0.9,0.8099999999999999,1.7,6,0,13,7,14.0
1860-66466,1867-02-28,5,1.3333333333333333,1.0986122886681098,3.0,1.0,2,2,0.6875,0.75,0.5,1.0,2,0,7,4,2.0
1860-34969,1867-02-28,32,4.758620689655173,1.4231155143911152,6.0,0.8073593073593074,7,19,2.698888888888887,0.9666666666666667,1.4322222222222225,2.3666666666666667,10,0,43,13,40.0
1860-34968,1867-02-28,60,4.076923076923077,1.4756831352995032,9.0,0.7298412698412698,7,36,3.037379850480599,0.9811320754716981,4.477038091847632,4.226415094339623,19,0,59,6,80.0
