len_group,metric,MannKendall,p,slope
50,degreeVar,decreasing,0.00045666988497261585,-2.5095677269590348e-05
50,degreeMean,no trend,0.5488786502859826,0.0
50,depthVar,no trend,0.06565126750839778,5.31960430696805e-05
50,depthMean,increasing,0.008128315908270123,3.334667200213478e-05
50,d$_{head-final}$,increasing,0.006566004536368464,0.0
50,#Crossings,no trend,0.2532225735050324,0.0
50,Height$_{dependency}$,no trend,0.7702305886528269,0.0
50,d$_{root}$,no trend,0.9131168186691763,0.0
50,d$_{randomTree}$,no trend,0.30192027381085174,0.0
60,MDD,no trend,0.43174197695806105,-6.684527724938334e-06
60,NDD,no trend,0.21563138427958117,9.97068329293882e-06
60,Height,increasing,0.032018921741694406,0.0
60,Ratio$_{head-final}$,decreasing,0.004418273270569095,-3.0451784211903906e-06
60,treeDegree,decreasing,1.2710487430789286e-05,0.0
60,#Leaves,no trend,0.6569779008662848,0.0
60,degreeVar,decreasing,0.00739238717627555,-1.8460000200511875e-05
60,degreeMean,no trend,0.6121616673047696,0.0
60,depthVar,increasing,0.0029923681860997142,0.0001020986671512645
60,depthMean,increasing,0.04529935412539188,2.8289341892940743e-05
60,d$_{head-final}$,no trend,0.2326540642783108,0.0
60,#Crossings,no trend,0.47044149978524663,0.0
60,Height$_{dependency}$,no trend,0.5127949375021448,0.0
60,d$_{root}$,no trend,0.5202108493691988,0.0
60,d$_{randomTree}$,no trend,0.4940186670845059,0.0
70,MDD,decreasing,0.024167768073868556,-2.0820809958627577e-05
70,NDD,no trend,0.14546104358881373,1.2013282610324318e-05
70,Height,increasing,0.0010215490348692846,0.0
70,Ratio$_{head-final}$,decreasing,9.624151697806838e-09,-5.594925440713445e-06
70,treeDegree,decreasing,0.004933545094390368,0.0
70,#Leaves,no trend,0.13592137660633208,0.0
70,degreeVar,decreasing,0.00019170224261833013,-2.3718740072656704e-05
70,degreeMean,increasing,0.012820909468838071,0.0
70,depthVar,increasing,0.0008636612148844591,0.00012560128594040447
70,depthMean,increasing,0.003128532763825076,4.39718010450835e-05
70,d$_{head-final}$,increasing,0.01064257500710064,0.0
70,#Crossings,no trend,0.452383745614648,0.0
70,Height$_{dependency}$,no trend,0.4162175532292869,0.0
70,d$_{root}$,no trend,0.6606729848866031,0.0
70,d$_{randomTree}$,no trend,0.8588421182297195,0.0
